"animals","unit","geo","time","values"
"A2000","THS_HD","FR91","2010",75.5
"A2000","THS_HD","FR93","2010",16.6
"A2000","THS_HD","FR94","2010",31.5
"A2000","THS_HD","FRA2","2010",40.4
"A2000","THS_HD","FRA3","2010",16.6
"A2000","THS_HD","FRA4","2010",31.5
"A2000","THS_HD","FRB0","2010",634.8
"A2000","THS_HD","FRC1","2010",1369.6
"A2000","THS_HD","FRC2","2010",608.8
"A2000","THS_HD","FRD1","2010",1626.3
"A2000","THS_HD","FRD2","2010",620.3
"A2000","THS_HD","FRE1","2010",683
"A2000","THS_HD","FRE2","2010",536.6
"A2000","THS_HD","FRF1","2010",166.4
"A2000","THS_HD","FRF2","2010",612.5
"A2000","THS_HD","FRF3","2010",958.1
"A2000","THS_HD","FRG0","2010",2579.4
"A2000","THS_HD","FRH0","2010",2054.8
"A2000","THS_HD","FRI1","2010",767.6
"A2000","THS_HD","FRI2","2010",1119.8
"A2000","THS_HD","FRI3","2010",786.9
"A2000","THS_HD","FRJ1","2010",215.1
"A2000","THS_HD","FRJ2","2010",1278.2
"A2000","THS_HD","FRK1","2010",1623.1
"A2000","THS_HD","FRK2","2010",1020.9
"A2000","THS_HD","FRL0","2010",68.1
"A2000","THS_HD","FRM0","2010",70.1
"A2000","THS_HD","FRY2","2010",40.4
"A2000","THS_HD","FRY3","2010",16.6
"A2000","THS_HD","FRY4","2010",31.5
"A2000","THS_HD","HR01","2010",160.3
"A2000","THS_HD","HR02","2010",251.6
"A2000","THS_HD","HR03","2010",32.4
"A2000","THS_HD","HU1","2010",61
"A2000","THS_HD","HU10","2010",61
"A2000","THS_HD","HU2","2010",250
"A2000","THS_HD","HU21","2010",82
"A2000","THS_HD","HU22","2010",97
"A2000","THS_HD","HU23","2010",71
"A2000","THS_HD","HU3","2010",371
"A2000","THS_HD","HU31","2010",59
"A2000","THS_HD","HU32","2010",160
"A2000","THS_HD","HU33","2010",151
"A2000","THS_HD","IE0","2010",5917.7
"A2000","THS_HD","IE01","2010",2303.7
"A2000","THS_HD","IE02","2010",3614
"A2000","THS_HD","ITC","2010",2402.5
"A2000","THS_HD","ITC1","2010",795.66
"A2000","THS_HD","ITC2","2010",37.67
"A2000","THS_HD","ITC3","2010",15.97
"A2000","THS_HD","ITC4","2010",1553.22
"A2000","THS_HD","ITD","2010",1720.85
"A2000","THS_HD","ITD5","2010",577.16
"A2000","THS_HD","ITE","2010",457.74
"A2000","THS_HD","ITE3","2010",65.26
"A2000","THS_HD","ITF","2010",679.26
"A2000","THS_HD","ITF1","2010",75.72
"A2000","THS_HD","ITF2","2010",50.85
"A2000","THS_HD","ITF3","2010",195.32
"A2000","THS_HD","ITF4","2010",163.82
"A2000","THS_HD","ITF5","2010",84.52
"A2000","THS_HD","ITF6","2010",109.03
"A2000","THS_HD","ITG","2010",572.1
"A2000","THS_HD","ITG1","2010",318.64
"A2000","THS_HD","ITG2","2010",253.46
"A2000","THS_HD","ITH","2010",1720.85
"A2000","THS_HD","ITH1","2010",140.86
"A2000","THS_HD","ITH2","2010",46.81
"A2000","THS_HD","ITH3","2010",859.92
"A2000","THS_HD","ITH4","2010",96.11
"A2000","THS_HD","ITH5","2010",577.16
"A2000","THS_HD","ITI","2010",457.74
"A2000","THS_HD","ITI1","2010",97.03
"A2000","THS_HD","ITI2","2010",60.8
"A2000","THS_HD","ITI3","2010",65.26
"A2000","THS_HD","ITI4","2010",234.66
"A2000","THS_HD","LT0","2010",748
"A2000","THS_HD","LT00","2010",748
"A2000","THS_HD","LU0","2010",194.01
"A2000","THS_HD","LU00","2010",194.01
"A2000","THS_HD","LV0","2010",379.49
"A2000","THS_HD","LV00","2010",379.49
"A2000","THS_HD","MT0","2010",14.95
"A2000","THS_HD","MT00","2010",14.95
"A2000","THS_HD","NL1","2010",948
"A2000","THS_HD","NL11","2010",192
"A2000","THS_HD","NL12","2010",535
"A2000","THS_HD","NL13","2010",221
"A2000","THS_HD","NL2","2010",1605
"A2000","THS_HD","NL21","2010",630
"A2000","THS_HD","NL22","2010",910
"A2000","THS_HD","NL23","2010",65
"A2000","THS_HD","NL3","2010",596
"A2000","THS_HD","NL31","2010",199
"A2000","THS_HD","NL32","2010",157
"A2000","THS_HD","NL33","2010",188
"A2000","THS_HD","NL34","2010",52
"A2000","THS_HD","NL4","2010",811
"A2000","THS_HD","NL41","2010",665
"A2000","THS_HD","NL42","2010",147
"A2000","THS_HD","PL1","2010",1487.94
"A2000","THS_HD","PL11","2010",486.87
"A2000","THS_HD","PL12","2010",1001.07
"A2000","THS_HD","PL2","2010",307.47
"A2000","THS_HD","PL21","2010",186.32
"A2000","THS_HD","PL22","2010",121.15
"A2000","THS_HD","PL3","2010",1536.81
"A2000","THS_HD","PL31","2010",345.85
"A2000","THS_HD","PL32","2010",106.71
"A2000","THS_HD","PL33","2010",165.53
"A2000","THS_HD","PL34","2010",918.72
"A2000","THS_HD","PL4","2010",972.37
"A2000","THS_HD","PL41","2010",823.91
"A2000","THS_HD","PL42","2010",91.24
"A2000","THS_HD","PL43","2010",57.22
"A2000","THS_HD","PL5","2010",207
"A2000","THS_HD","PL51","2010",92.69
"A2000","THS_HD","PL52","2010",114.31
"A2000","THS_HD","PL6","2010",1050.16
"A2000","THS_HD","PL61","2010",458.66
"A2000","THS_HD","PL62","2010",413.2
"A2000","THS_HD","PL63","2010",178.3
"A2000","THS_HD","PL71","2010",486.87
"A2000","THS_HD","PL81","2010",345.85
"A2000","THS_HD","PL82","2010",106.71
"A2000","THS_HD","PL84","2010",918.72
"A2000","THS_HD","PT1","2010",1233.12
"A2000","THS_HD","PT11","2010",332.75
"A2000","THS_HD","PT15","2010",8.54
"A2000","THS_HD","PT16","2010",191.1
"A2000","THS_HD","PT17","2010",47.78
"A2000","THS_HD","PT18","2010",652.95
"A2000","THS_HD","PT2","2010",264.37
"A2000","THS_HD","PT20","2010",264.37
"A2000","THS_HD","PT3","2010",5.27
"A2000","THS_HD","PT30","2010",5.27
"A2000","THS_HD","RO1","2010",668.5
"A2000","THS_HD","RO11","2010",348.1
"A2000","THS_HD","RO12","2010",320.4
"A2000","THS_HD","RO2","2010",737.5
"A2000","THS_HD","RO21","2010",506.1
"A2000","THS_HD","RO22","2010",231.4
"A2000","THS_HD","RO3","2010",246.9
"A2000","THS_HD","RO31","2010",238.7
"A2000","THS_HD","RO32","2010",8.2
"A2000","THS_HD","RO4","2010",348.2
"A2000","THS_HD","RO41","2010",195.7
"A2000","THS_HD","RO42","2010",152.5
"A2000","THS_HD","SE1","2010",271.36
"A2000","THS_HD","SE11","2010",18.95
"A2000","THS_HD","SE12","2010",252.41
"A2000","THS_HD","SE2","2010",957.53
"A2000","THS_HD","SE21","2010",390.79
"A2000","THS_HD","SE22","2010",228.54
"A2000","THS_HD","SE23","2010",338.2
"A2000","THS_HD","SE3","2010",241.12
"A2000","THS_HD","SE31","2010",120.07
"A2000","THS_HD","SE32","2010",61.5
"A2000","THS_HD","SE33","2010",59.55
"A2000","THS_HD","SI0","2010",470.15
"A2000","THS_HD","SI01","2010",319.41
"A2000","THS_HD","SI02","2010",150.74
"A2000","THS_HD","SI03","2010",324.92
"A2000","THS_HD","SI04","2010",145.23
"A2000","THS_HD","SK0","2010",467.13
"A2000","THS_HD","SK01","2010",13.18
"A2000","THS_HD","SK02","2010",188.05
"A2000","THS_HD","SK03","2010",139.91
"A2000","THS_HD","SK04","2010",125.98
"A2000","THS_HD","UKC","2010",269
"A2000","THS_HD","UKD","2010",950
"A2000","THS_HD","UKE","2010",560
"A2000","THS_HD","UKF","2010",495
"A2000","THS_HD","UKG","2010",749
"A2000","THS_HD","UKH","2010",205
"A2000","THS_HD","UKI","2010",0
"A2000","THS_HD","UKJ","2010",441
"A2000","THS_HD","UKK","2010",1767
"A2000","THS_HD","UKL","2010",1115
"A2000","THS_HD","UKM","2010",1777
"A2000","THS_HD","UKN","2010",1569
"A2000","THS_HD","UKN0","2010",1569
"A2000","THS_HD","AT1","2009",479.13
"A2000","THS_HD","AT11","2009",22.04
"A2000","THS_HD","AT12","2009",456.97
"A2000","THS_HD","AT13","2009",0.11
"A2000","THS_HD","AT2","2009",542.43
"A2000","THS_HD","AT21","2009",199.03
"A2000","THS_HD","AT22","2009",343.4
"A2000","THS_HD","AT3","2009",1004.71
"A2000","THS_HD","AT31","2009",586.84
"A2000","THS_HD","AT32","2009",166.25
"A2000","THS_HD","AT33","2009",185.64
"A2000","THS_HD","AT34","2009",65.98
"A2000","THS_HD","BE1","2009",0.22
"A2000","THS_HD","BE10","2009",0.22
"A2000","THS_HD","BE2","2009",1296.51
"A2000","THS_HD","BE21","2009",315.39
"A2000","THS_HD","BE22","2009",134.97
"A2000","THS_HD","BE23","2009",324.32
"A2000","THS_HD","BE24","2009",108.37
"A2000","THS_HD","BE25","2009",413.47
"A2000","THS_HD","BE3","2009",1303.73
"A2000","THS_HD","BE31","2009",56.61
"A2000","THS_HD","BE32","2009",337.12
"A2000","THS_HD","BE33","2009",277.67
"A2000","THS_HD","BE34","2009",370.37
"A2000","THS_HD","BE35","2009",261.96
"A2000","THS_HD","CY0","2009",54.1
"A2000","THS_HD","CY00","2009",54.1
"A2000","THS_HD","CZ0","2009",1355.58
"A2000","THS_HD","CZ01","2009",1.02
"A2000","THS_HD","CZ02","2009",147.5
"A2000","THS_HD","CZ03","2009",357.19
"A2000","THS_HD","CZ04","2009",74.93
"A2000","THS_HD","CZ05","2009",264.58
"A2000","THS_HD","CZ06","2009",274.05
"A2000","THS_HD","CZ07","2009",153.89
"A2000","THS_HD","CZ08","2009",82.43
"A2000","THS_HD","DE1","2009",1044.61
"A2000","THS_HD","DE2","2009",3413.96
"A2000","THS_HD","DE3","2009",0.67
"A2000","THS_HD","DE4","2009",586.65
"A2000","THS_HD","DE5","2009",10.55
"A2000","THS_HD","DE6","2009",6.39
"A2000","THS_HD","DE7","2009",485.16
"A2000","THS_HD","DE8","2009",567.97
"A2000","THS_HD","DE9","2009",2574.3
"A2000","THS_HD","DEA","2009",1437.79
"A2000","THS_HD","DEB","2009",384.05
"A2000","THS_HD","DEC","2009",52.8
"A2000","THS_HD","DED","2009",509.05
"A2000","THS_HD","DEE","2009",352.53
"A2000","THS_HD","DEF","2009",1168.56
"A2000","THS_HD","DEG","2009",349.9
"A2000","THS_HD","DK0","2009",1621
"A2000","THS_HD","DK01","2009",31
"A2000","THS_HD","DK02","2009",87
"A2000","THS_HD","DK03","2009",614
"A2000","THS_HD","DK04","2009",509
"A2000","THS_HD","DK05","2009",380
"A2000","THS_HD","EE0","2009",234.7
"A2000","THS_HD","EE00","2009",234.7
"A2000","THS_HD","EL1","2009",424.3
"A2000","THS_HD","EL11","2009",104.3
"A2000","THS_HD","EL12","2009",176
"A2000","THS_HD","EL13","2009",42.7
"A2000","THS_HD","EL14","2009",101.3
"A2000","THS_HD","EL2","2009",161.6
"A2000","THS_HD","EL21","2009",55.9
"A2000","THS_HD","EL22","2009",6.8
"A2000","THS_HD","EL23","2009",59.5
"A2000","THS_HD","EL24","2009",21.8
"A2000","THS_HD","EL25","2009",17.6
"A2000","THS_HD","EL3","2009",4
"A2000","THS_HD","EL30","2009",4
"A2000","THS_HD","EL4","2009",32.5
"A2000","THS_HD","EL41","2009",9.2
"A2000","THS_HD","EL42","2009",21.1
"A2000","THS_HD","EL43","2009",2.2
"A2000","THS_HD","EL5","2009",378.9
"A2000","THS_HD","EL51","2009",104.3
"A2000","THS_HD","EL52","2009",176
"A2000","THS_HD","EL53","2009",42.7
"A2000","THS_HD","EL54","2009",55.9
"A2000","THS_HD","EL6","2009",207
"A2000","THS_HD","EL61","2009",101.3
"A2000","THS_HD","EL62","2009",6.8
"A2000","THS_HD","EL63","2009",59.5
"A2000","THS_HD","EL64","2009",21.8
"A2000","THS_HD","EL65","2009",17.6
"A2000","THS_HD","ES1","2009",1647.5
"A2000","THS_HD","ES11","2009",969.8
"A2000","THS_HD","ES12","2009",395.2
"A2000","THS_HD","ES13","2009",282.6
"A2000","THS_HD","ES2","2009",568
"A2000","THS_HD","ES21","2009",151.8
"A2000","THS_HD","ES22","2009",107.5
"A2000","THS_HD","ES23","2009",35.1
"A2000","THS_HD","ES24","2009",273.6
"A2000","THS_HD","ES3","2009",112.2
"A2000","THS_HD","ES30","2009",112.2
"A2000","THS_HD","ES4","2009",2367.3
"A2000","THS_HD","ES41","2009",1200
"A2000","THS_HD","ES42","2009",461.7
"A2000","THS_HD","ES43","2009",705.7
"A2000","THS_HD","ES5","2009",633
"A2000","THS_HD","ES51","2009",551.7
"A2000","THS_HD","ES52","2009",55.1
"A2000","THS_HD","ES53","2009",26.2
"A2000","THS_HD","ES6","2009",655.3
"A2000","THS_HD","ES61","2009",598.2
"A2000","THS_HD","ES62","2009",57.1
"A2000","THS_HD","ES7","2009",17.7
"A2000","THS_HD","ES70","2009",17.7
"A2000","THS_HD","FI1","2009",900.81
"A2000","THS_HD","FI19","2009",288.03
"A2000","THS_HD","FI1B","2009",22.9
"A2000","THS_HD","FI1C","2009",120.22
"A2000","THS_HD","FI1D","2009",469.67
"A2000","THS_HD","FI2","2009",7.34
"A2000","THS_HD","FI20","2009",7.34
"A2000","THS_HD","FR1","2009",31.8
"A2000","THS_HD","FR10","2009",30
"A2000","THS_HD","FR2","2009",5473.6
"A2000","THS_HD","FR21","2009",628.1
"A2000","THS_HD","FR22","2009",543.8
"A2000","THS_HD","FR23","2009",632.1
"A2000","THS_HD","FR24","2009",636.8
"A2000","THS_HD","FR25","2009",1658.4
"A2000","THS_HD","FR26","2009",1374.4
"A2000","THS_HD","FR3","2009",690.7
"A2000","THS_HD","FR4","2009",1755.5
"A2000","THS_HD","FR41","2009",975.1
"A2000","THS_HD","FR42","2009",167.1
"A2000","THS_HD","FR43","2009",613.3
"A2000","THS_HD","FR5","2009",5497.3
"A2000","THS_HD","FR51","2009",2627.1
"A2000","THS_HD","FR52","2009",2074.9
"A2000","THS_HD","FR53","2009",795.3
"A2000","THS_HD","FR6","2009",3216.7
"A2000","THS_HD","FR61","2009",781.2
"A2000","THS_HD","FR62","2009",1295.9
"A2000","THS_HD","FR63","2009",1139.6
"A2000","THS_HD","FR7","2009",2654.2
"A2000","THS_HD","FR71","2009",1025
"A2000","THS_HD","FR72","2009",1629.2
"A2000","THS_HD","FR8","2009",353.3
"A2000","THS_HD","FR81","2009",216.2
"A2000","THS_HD","FR82","2009",68.8
"A2000","THS_HD","FR83","2009",68.2
"A2000","THS_HD","FR9","2009",168.6
"A2000","THS_HD","FR91","2009",78.4
"A2000","THS_HD","FR93","2009",15.7
"A2000","THS_HD","FR94","2009",32.4
"A2000","THS_HD","FRA2","2009",42.1
"A2000","THS_HD","FRA3","2009",15.7
"A2000","THS_HD","FRA4","2009",32.4
"A2000","THS_HD","FRB0","2009",636.8
"A2000","THS_HD","FRC1","2009",1374.4
"A2000","THS_HD","FRC2","2009",613.3
"A2000","THS_HD","FRD1","2009",1658.4
"A2000","THS_HD","FRD2","2009",632.1
"A2000","THS_HD","FRE1","2009",675
"A2000","THS_HD","FRE2","2009",543.8
"A2000","THS_HD","FRF1","2009",167.1
"A2000","THS_HD","FRF2","2009",628.1
"A2000","THS_HD","FRF3","2009",975.1
"A2000","THS_HD","FRG0","2009",2627.1
"A2000","THS_HD","FRH0","2009",2074.9
"A2000","THS_HD","FRI1","2009",781.2
"A2000","THS_HD","FRI2","2009",1139.6
"A2000","THS_HD","FRI3","2009",795.3
"A2000","THS_HD","FRJ1","2009",216.2
"A2000","THS_HD","FRJ2","2009",1295.9
"A2000","THS_HD","FRK1","2009",1629.2
"A2000","THS_HD","FRK2","2009",1025
"A2000","THS_HD","FRL0","2009",68.8
"A2000","THS_HD","FRM0","2009",68.2
"A2000","THS_HD","FRY2","2009",42.1
"A2000","THS_HD","FRY3","2009",15.7
"A2000","THS_HD","FRY4","2009",32.4
"A2000","THS_HD","HU1","2009",57
"A2000","THS_HD","HU10","2009",57
"A2000","THS_HD","HU2","2009",265
"A2000","THS_HD","HU21","2009",85
"A2000","THS_HD","HU22","2009",104
"A2000","THS_HD","HU23","2009",75
"A2000","THS_HD","HU3","2009",379
"A2000","THS_HD","HU31","2009",67
"A2000","THS_HD","HU32","2009",170
"A2000","THS_HD","HU33","2009",142
"A2000","THS_HD","IE0","2009",6231.68
"A2000","THS_HD","IE01","2009",2441.91
"A2000","THS_HD","IE02","2009",3789.77
"A2000","THS_HD","ITC","2009",2515.11
"A2000","THS_HD","ITC1","2009",794.9
"A2000","THS_HD","ITC2","2009",40.86
"A2000","THS_HD","ITC3","2009",17.76
"A2000","THS_HD","ITC4","2009",1661.59
"A2000","THS_HD","ITD","2009",1856.4
"A2000","THS_HD","ITD5","2009",620.91
"A2000","THS_HD","ITE","2009",486.64
"A2000","THS_HD","ITE3","2009",72.73
"A2000","THS_HD","ITF","2009",697.42
"A2000","THS_HD","ITF1","2009",82.69
"A2000","THS_HD","ITF2","2009",56.36
"A2000","THS_HD","ITF3","2009",209.84
"A2000","THS_HD","ITF4","2009",161.04
"A2000","THS_HD","ITF5","2009",80.38
"A2000","THS_HD","ITF6","2009",107.11
"A2000","THS_HD","ITG","2009",547.25
"A2000","THS_HD","ITG1","2009",296.11
"A2000","THS_HD","ITG2","2009",251.13
"A2000","THS_HD","ITH1","2009",150.7
"A2000","THS_HD","ITH2","2009",51.27
"A2000","THS_HD","ITH3","2009",929.84
"A2000","THS_HD","ITH4","2009",103.68
"A2000","THS_HD","ITI1","2009",105.53
"A2000","THS_HD","ITI2","2009",61.79
"A2000","THS_HD","ITI4","2009",246.58
"A2000","THS_HD","LT0","2009",759.4
"A2000","THS_HD","LT00","2009",759.4
"A2000","THS_HD","LU0","2009",194.86
"A2000","THS_HD","LU00","2009",194.86
"A2000","THS_HD","LV0","2009",378.21
"A2000","THS_HD","LV00","2009",378.21
"A2000","THS_HD","MT0","2009",16.26
"A2000","THS_HD","MT00","2009",16.26
"A2000","THS_HD","NL1","2009",965
"A2000","THS_HD","NL11","2009",196
"A2000","THS_HD","NL12","2009",546
"A2000","THS_HD","NL13","2009",223
"A2000","THS_HD","NL2","2009",1614
"A2000","THS_HD","NL21","2009",639
"A2000","THS_HD","NL22","2009",912
"A2000","THS_HD","NL23","2009",63
"A2000","THS_HD","NL3","2009",610
"A2000","THS_HD","NL31","2009",205
"A2000","THS_HD","NL32","2009",159
"A2000","THS_HD","NL33","2009",194
"A2000","THS_HD","NL34","2009",52
"A2000","THS_HD","NL4","2009",809
"A2000","THS_HD","NL41","2009",664
"A2000","THS_HD","NL42","2009",145
"A2000","THS_HD","PL1","2009",1461.86
"A2000","THS_HD","PL11","2009",477.87
"A2000","THS_HD","PL12","2009",984
"A2000","THS_HD","PL2","2009",308.01
"A2000","THS_HD","PL21","2009",187.53
"A2000","THS_HD","PL22","2009",120.49
"A2000","THS_HD","PL3","2009",1571.7
"A2000","THS_HD","PL31","2009",369.22
"A2000","THS_HD","PL32","2009",113.36
"A2000","THS_HD","PL33","2009",164.86
"A2000","THS_HD","PL34","2009",924.25
"A2000","THS_HD","PL4","2009",964.73
"A2000","THS_HD","PL41","2009",814.78
"A2000","THS_HD","PL42","2009",91.2
"A2000","THS_HD","PL43","2009",58.75
"A2000","THS_HD","PL5","2009",220.41
"A2000","THS_HD","PL51","2009",98.93
"A2000","THS_HD","PL52","2009",121.48
"A2000","THS_HD","PL6","2009",1063.5
"A2000","THS_HD","PL61","2009",478.35
"A2000","THS_HD","PL62","2009",412.95
"A2000","THS_HD","PL63","2009",172.21
"A2000","THS_HD","PL71","2009",477.87
"A2000","THS_HD","PL81","2009",369.22
"A2000","THS_HD","PL82","2009",113.36
"A2000","THS_HD","PL84","2009",924.25
"A2000","THS_HD","PT1","2009",1186.79
"A2000","THS_HD","PT11","2009",323.48
"A2000","THS_HD","PT15","2009",7.93
"A2000","THS_HD","PT16","2009",191.27
"A2000","THS_HD","PT17","2009",50.85
"A2000","THS_HD","PT18","2009",613.27
"A2000","THS_HD","PT2","2009",254.19
"A2000","THS_HD","PT20","2009",254.19
"A2000","THS_HD","PT3","2009",5.53
"A2000","THS_HD","PT30","2009",5.53
"A2000","THS_HD","RO1","2009",765.5
"A2000","THS_HD","RO11","2009",405
"A2000","THS_HD","RO12","2009",360.5
"A2000","THS_HD","RO2","2009",943.1
"A2000","THS_HD","RO21","2009",651
"A2000","THS_HD","RO22","2009",292.1
"A2000","THS_HD","RO3","2009",359.4
"A2000","THS_HD","RO31","2009",342.1
"A2000","THS_HD","RO32","2009",17.3
"A2000","THS_HD","RO4","2009",444.3
"A2000","THS_HD","RO41","2009",259.4
"A2000","THS_HD","RO42","2009",184.9
"A2000","THS_HD","SE1","2009",275.5
"A2000","THS_HD","SE11","2009",20.03
"A2000","THS_HD","SE12","2009",255.48
"A2000","THS_HD","SE2","2009",961.71
"A2000","THS_HD","SE21","2009",392.61
"A2000","THS_HD","SE22","2009",228.6
"A2000","THS_HD","SE23","2009",340.5
"A2000","THS_HD","SE3","2009",243.58
"A2000","THS_HD","SE31","2009",121.59
"A2000","THS_HD","SE32","2009",60.64
"A2000","THS_HD","SE33","2009",61.36
"A2000","THS_HD","SI0","2009",472.88
"A2000","THS_HD","SI01","2009",320.87
"A2000","THS_HD","SI02","2009",152.01
"A2000","THS_HD","SI03","2009",326.4
"A2000","THS_HD","SI04","2009",146.47
"A2000","THS_HD","SK0","2009",472
"A2000","THS_HD","SK01","2009",13.4
"A2000","THS_HD","SK02","2009",192.2
"A2000","THS_HD","SK03","2009",141.4
"A2000","THS_HD","SK04","2009",125
"A2000","THS_HD","UKC","2009",271
"A2000","THS_HD","UKD","2009",953
"A2000","THS_HD","UKE","2009",564
"A2000","THS_HD","UKF","2009",498
"A2000","THS_HD","UKG","2009",754
"A2000","THS_HD","UKH","2009",206
"A2000","THS_HD","UKI","2009",0
"A2000","THS_HD","UKJ","2009",443
"A2000","THS_HD","UKK","2009",1776
"A2000","THS_HD","UKL","2009",1117
"A2000","THS_HD","UKM","2009",1765
"A2000","THS_HD","UKN","2009",1554
"A2000","THS_HD","UKN0","2009",1554
"A2000","THS_HD","AT1","2008",471.31
"A2000","THS_HD","AT11","2008",21.49
"A2000","THS_HD","AT12","2008",449.7
"A2000","THS_HD","AT13","2008",0.12
"A2000","THS_HD","AT2","2008",531.18
"A2000","THS_HD","AT21","2008",193.76
"A2000","THS_HD","AT22","2008",337.42
"A2000","THS_HD","AT3","2008",994.72
"A2000","THS_HD","AT31","2008",580.66
"A2000","THS_HD","AT32","2008",164.28
"A2000","THS_HD","AT33","2008",184.19
"A2000","THS_HD","AT34","2008",65.59
"A2000","THS_HD","BE1","2008",0.25
"A2000","THS_HD","BE10","2008",0.25
"A2000","THS_HD","BE2","2008",1295.45
"A2000","THS_HD","BE21","2008",311.15
"A2000","THS_HD","BE22","2008",135.3
"A2000","THS_HD","BE23","2008",324.56
"A2000","THS_HD","BE24","2008",110.35
"A2000","THS_HD","BE25","2008",414.09
"A2000","THS_HD","BE3","2008",1309.84
"A2000","THS_HD","BE31","2008",58
"A2000","THS_HD","BE32","2008",336.21
"A2000","THS_HD","BE33","2008",276.02
"A2000","THS_HD","BE34","2008",374.27
"A2000","THS_HD","BE35","2008",265.36
"A2000","THS_HD","CY0","2008",55.6
"A2000","THS_HD","CY00","2008",55.6
"A2000","THS_HD","CZ0","2008",1358
"A2000","THS_HD","CZ01","2008",1
"A2000","THS_HD","CZ02","2008",146
"A2000","THS_HD","CZ03","2008",361
"A2000","THS_HD","CZ04","2008",77
"A2000","THS_HD","CZ05","2008",264
"A2000","THS_HD","CZ06","2008",280
"A2000","THS_HD","CZ07","2008",149
"A2000","THS_HD","CZ08","2008",79
"A2000","THS_HD","DE1","2008",1048.17
"A2000","THS_HD","DE2","2008",3428.69
"A2000","THS_HD","DE3","2008",0.63
"A2000","THS_HD","DE30","2008",0.63
"A2000","THS_HD","DE4","2008",588.97
"A2000","THS_HD","DE5","2008",10.83
"A2000","THS_HD","DE50","2008",10.83
"A2000","THS_HD","DE6","2008",6.53
"A2000","THS_HD","DE60","2008",6.53
"A2000","THS_HD","DE7","2008",492.86
"A2000","THS_HD","DE8","2008",565.3
"A2000","THS_HD","DE80","2008",565.3
"A2000","THS_HD","DE9","2008",2573.38
"A2000","THS_HD","DEA","2008",1421.33
"A2000","THS_HD","DEB","2008",391.58
"A2000","THS_HD","DEC","2008",54.16
"A2000","THS_HD","DED","2008",504.17
"A2000","THS_HD","DEE","2008",350.33
"A2000","THS_HD","DEE0","2008",350.33
"A2000","THS_HD","DEF","2008",1181.63
"A2000","THS_HD","DEF0","2008",1181.63
"A2000","THS_HD","DEG","2008",351.11
"A2000","THS_HD","DEG0","2008",351.11
"A2000","THS_HD","DK0","2008",1570
"A2000","THS_HD","EE0","2008",237.9
"A2000","THS_HD","EE00","2008",237.9
"A2000","THS_HD","EL1","2008",434.9
"A2000","THS_HD","EL11","2008",106.27
"A2000","THS_HD","EL12","2008",180.64
"A2000","THS_HD","EL13","2008",45.23
"A2000","THS_HD","EL14","2008",102.76
"A2000","THS_HD","EL2","2008",163.08
"A2000","THS_HD","EL21","2008",55.93
"A2000","THS_HD","EL22","2008",6.26
"A2000","THS_HD","EL23","2008",60.3
"A2000","THS_HD","EL24","2008",23.97
"A2000","THS_HD","EL25","2008",16.62
"A2000","THS_HD","EL3","2008",4.17
"A2000","THS_HD","EL30","2008",4.17
"A2000","THS_HD","EL4","2008",32.45
"A2000","THS_HD","EL41","2008",10.02
"A2000","THS_HD","EL42","2008",20.45
"A2000","THS_HD","EL43","2008",1.98
"A2000","THS_HD","EL5","2008",388.07
"A2000","THS_HD","EL51","2008",106.27
"A2000","THS_HD","EL52","2008",180.64
"A2000","THS_HD","EL53","2008",45.23
"A2000","THS_HD","EL54","2008",55.93
"A2000","THS_HD","EL6","2008",209.91
"A2000","THS_HD","EL61","2008",102.76
"A2000","THS_HD","EL62","2008",6.26
"A2000","THS_HD","EL63","2008",60.3
"A2000","THS_HD","EL64","2008",23.97
"A2000","THS_HD","EL65","2008",16.62
"A2000","THS_HD","ES1","2008",1689.2
"A2000","THS_HD","ES11","2008",985.2
"A2000","THS_HD","ES12","2008",405.4
"A2000","THS_HD","ES13","2008",298.6
"A2000","THS_HD","ES2","2008",576.5
"A2000","THS_HD","ES21","2008",155.4
"A2000","THS_HD","ES22","2008",111.8
"A2000","THS_HD","ES23","2008",41.6
"A2000","THS_HD","ES24","2008",267.7
"A2000","THS_HD","ES3","2008",90.7
"A2000","THS_HD","ES30","2008",90.7
"A2000","THS_HD","ES4","2008",2518.3
"A2000","THS_HD","ES41","2008",1213.9
"A2000","THS_HD","ES42","2008",456.6
"A2000","THS_HD","ES43","2008",847.8
"A2000","THS_HD","ES5","2008",556.9
"A2000","THS_HD","ES51","2008",479
"A2000","THS_HD","ES52","2008",52.1
"A2000","THS_HD","ES53","2008",25.8
"A2000","THS_HD","ES6","2008",570.8
"A2000","THS_HD","ES61","2008",510.7
"A2000","THS_HD","ES62","2008",60.2
"A2000","THS_HD","ES7","2008",17.7
"A2000","THS_HD","ES70","2008",17.7
"A2000","THS_HD","FI1","2008",899.53
"A2000","THS_HD","FI19","2008",285.03
"A2000","THS_HD","FI1B","2008",23.1
"A2000","THS_HD","FI1C","2008",121.61
"A2000","THS_HD","FI1D","2008",469.79
"A2000","THS_HD","FI2","2008",7.33
"A2000","THS_HD","FI20","2008",7.33
"A2000","THS_HD","FR1","2008",32.3
"A2000","THS_HD","FR10","2008",30
"A2000","THS_HD","FR2","2008",5537.4
"A2000","THS_HD","FR21","2008",638.6
"A2000","THS_HD","FR22","2008",554
"A2000","THS_HD","FR23","2008",645.3
"A2000","THS_HD","FR24","2008",641.8
